0 40.0 0.0 0.00600000005215 
0 41.0 0.0 0.00600000005215 
0 42.0 0.0 0.00600000005215 
0 43.0 0.0 0.00600000005215 
0 44.0 0.0 0.00600000005215 
0 45.0 0.0 0.00600000005215 
0 46.0 0.0 0.00600000005215 
0 47.0 0.0 0.00600000005215 
0 48.0 0.0 0.00600000005215 
0 49.0 0.0 0.00600000005215 
0 50.0 0.0 0.00600000005215 
0 51.0 0.0 0.00600000005215 
0 52.0 0.0 0.00600000005215 
0 53.0 0.0 0.00600000005215 
0 54.0 0.0 0.00600000005215 
0 55.0 0.0 0.00600000005215 
0 56.0 0.0 0.00600000005215 
0 57.0 0.0 0.00600000005215 
0 58.0 0.0 0.00600000005215 
0 59.0 0.0 0.00600000005215 
1 40.0 0.0 0.00600000005215 
1 41.0 0.0 0.00600000005215 
1 42.0 0.0 0.00600000005215 
1 43.0 0.0 0.00600000005215 
1 44.0 0.0 0.00600000005215 
1 45.0 0.0 0.00600000005215 
1 46.0 0.0 0.00600000005215 
1 47.0 0.0 0.00600000005215 
1 48.0 0.0 0.00600000005215 
1 49.0 0.0 0.00600000005215 
1 50.0 0.0 0.00600000005215 
1 51.0 0.0 0.00600000005215 
1 52.0 0.0 0.00600000005215 
1 53.0 0.0 0.00600000005215 
1 54.0 0.0 0.00600000005215 
1 55.0 0.0 0.00600000005215 
1 56.0 0.0 0.00600000005215 
1 57.0 0.0 0.00600000005215 
1 58.0 0.0 0.00600000005215 
1 59.0 0.0 0.00600000005215 
2 40.0 0.0 0.00600000005215 
2 41.0 0.0 0.00600000005215 
2 42.0 0.0 0.00600000005215 
2 43.0 0.0 0.00600000005215 
2 44.0 0.0 0.00600000005215 
2 45.0 0.0 0.00600000005215 
2 46.0 0.0 0.00600000005215 
2 47.0 0.0 0.00600000005215 
2 48.0 0.0 0.00600000005215 
2 49.0 0.0 0.00600000005215 
2 50.0 0.0 0.00600000005215 
2 51.0 0.0 0.00600000005215 
2 52.0 0.0 0.00600000005215 
2 53.0 0.0 0.00600000005215 
2 54.0 0.0 0.00600000005215 
2 55.0 0.0 0.00600000005215 
2 56.0 0.0 0.00600000005215 
2 57.0 0.0 0.00600000005215 
2 58.0 0.0 0.00600000005215 
2 59.0 0.0 0.00600000005215 
